condition,objective,rung_id,candidate_id,order,r2,shannon_h,n_domains,dominant_domain
Pooled,o_min,xgb_tree_d3,m070525_o_min_ord26_rk00011,26,0.47906894550828594,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m070530_o_min_ord26_rk00016,26,0.47599080275426653,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m070529_o_min_ord26_rk00015,26,0.47399802218251863,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m070519_o_min_ord26_rk00005,26,0.46820371902562774,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m049528_o_min_ord5_rk00014,5,0.46762988264523697,1.5219280948873621,3,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m051533_o_min_ord7_rk00019,7,0.46653715688393727,1.8423709931771086,4,Democracy
Pooled,o_min,xgb_tree_d3,m070523_o_min_ord26_rk00009,26,0.4660085917643919,2.8252517372886508,9,Democracy
Pooled,o_min,xgb_tree_d3,m070527_o_min_ord26_rk00013,26,0.4654703677754852,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,26,0.46527111983378533,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,25,0.4650145908120664,2.8676013115120567,9,Democracy
Pooled,o_min,xgb_tree_d3,m047521_o_min_ord3_rk00007,3,0.4643457454344351,0.9182958340544896,2,Democracy
Pooled,o_min,xgb_tree_d3,m070521_o_min_ord26_rk00007,26,0.4634519489302974,2.8252517372886508,9,Democracy
Pooled,o_min,xgb_tree_d3,m070515_o_min_ord26_rk00001,26,0.46325708591438675,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m070534_o_min_ord26_rk00020,26,0.4629946305274978,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m070516_o_min_ord26_rk00002,26,0.46243390490364544,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m069527_o_min_ord25_rk00013,25,0.46239524148296196,2.8676013115120567,9,Democracy
Pooled,o_min,xgb_tree_d3,m065526_o_min_ord21_rk00012,21,0.46205840544844423,2.7179717342678,8,Democracy
Pooled,o_min,xgb_tree_d3,m069523_o_min_ord25_rk00009,25,0.46193594576110697,2.8676013115120567,9,Democracy
Pooled,o_min,xgb_tree_d3,m070520_o_min_ord26_rk00006,26,0.4618961247402884,2.8252517372886508,9,Democracy
Pooled,o_min,xgb_tree_d3,m069516_o_min_ord25_rk00002,25,0.46168678772938276,2.8676013115120567,9,Democracy
Pooled,o_min,xgb_tree_d3,m069521_o_min_ord25_rk00007,25,0.46147268358585813,2.8888840705376357,9,Democracy
Pooled,o_min,xgb_tree_d3,m071526_o_min_ord27_rk00012,27,0.4611099403578116,2.815460540067162,9,Democracy
Pooled,o_min,xgb_tree_d3,m066521_o_min_ord22_rk00007,22,0.4608604800365944,2.9317206879810787,9,Democracy
Pooled,o_min,xgb_tree_d3,m067533_o_min_ord23_rk00019,23,0.4603448020540062,2.9424955222917832,9,Democracy
Pooled,o_min,xgb_tree_d3,m071524_o_min_ord27_rk00010,27,0.46027127508581356,2.815460540067162,9,Democracy
Pooled,o_min,xgb_tree_d3,m051515_o_min_ord7_rk00001,7,0.4602074769231608,2.2359263506290326,5,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m067527_o_min_ord23_rk00013,23,0.4600779278869028,2.7837353286220776,9,Democracy
Pooled,o_min,xgb_tree_d3,m065531_o_min_ord21_rk00017,21,0.46005207790571,2.9463875191311275,9,Democracy
Pooled,o_min,xgb_tree_d3,m069526_o_min_ord25_rk00012,25,0.4599953425615677,2.8676013115120567,9,Democracy
Pooled,o_min,xgb_tree_d3,m070526_o_min_ord26_rk00012,26,0.45960365506561507,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m070518_o_min_ord26_rk00004,26,0.45944710986315207,2.811231430496332,9,Democracy
Pooled,o_min,xgb_tree_d3,m068534_o_min_ord24_rk00020,24,0.45937976905051614,2.907268229617389,9,Democracy
Pooled,o_min,xgb_tree_d3,m062525_o_min_ord18_rk00011,18,0.4593360826370988,2.591793226077496,8,Democracy
Pooled,o_min,xgb_tree_d3,m068532_o_min_ord24_rk00018,24,0.4591941137543101,2.83429531609601,9,Democracy
Pooled,o_min,xgb_tree_d3,m068530_o_min_ord24_rk00016,24,0.4590728962066539,2.8699100232740657,9,Democracy
Pooled,o_min,xgb_tree_d3,m047516_o_min_ord3_rk00002,3,0.45897667222817584,0.9182958340544896,2,Democracy
Pooled,o_min,xgb_tree_d3,m065515_o_min_ord21_rk00001,21,0.4588480501435718,2.9463875191311275,9,Democracy
Pooled,o_min,xgb_tree_d3,m068529_o_min_ord24_rk00015,24,0.45881439530073154,2.907268229617389,9,Democracy
Pooled,o_min,xgb_tree_d3,m059525_o_min_ord15_rk00011,15,0.4586925011914188,2.5492553971685,7,Democracy
Pooled,o_min,xgb_tree_d3,m049523_o_min_ord5_rk00009,5,0.4584363105509327,1.5219280948873621,3,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m063530_o_min_ord19_rk00016,19,0.45841454139808147,2.9000516989995426,9,Democracy
Pooled,o_min,xgb_tree_d3,m067516_o_min_ord23_rk00002,23,0.45838391551493873,2.9140163035068443,9,Democracy
Pooled,o_min,xgb_tree_d3,m052527_o_min_ord8_rk00013,8,0.4580563323969967,2.25,5,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m067523_o_min_ord23_rk00009,23,0.4580463960328872,2.9140163035068443,9,Democracy
Pooled,o_min,xgb_tree_d3,m073517_o_min_ord29_rk00003,29,0.45797341463272845,2.8271584782454653,9,Democracy
Pooled,o_min,xgb_tree_d3,m064518_o_min_ord20_rk00004,20,0.45796150386235246,2.739353872167201,9,Democracy
Pooled,o_min,xgb_tree_d3,m067524_o_min_ord23_rk00010,23,0.45792827700433203,2.8768531307993075,9,Democracy
Pooled,o_min,xgb_tree_d3,m065525_o_min_ord21_rk00011,21,0.45786993318441627,2.7606668272315975,8,Democracy
Pooled,o_min,xgb_tree_d3,m068518_o_min_ord24_rk00004,24,0.4578050805332914,2.8699100232740657,9,Democracy
Pooled,o_min,xgb_tree_d3,m067519_o_min_ord23_rk00005,23,0.4576964344993508,2.859880977513952,9,Democracy
Pooled,o_min,xgb_tree_d3,m066526_o_min_ord22_rk00012,22,0.4575467681004828,2.7136874387933565,8,Democracy
Pooled,o_min,xgb_tree_d3,m067528_o_min_ord23_rk00014,23,0.45747440223377767,2.8927021732601896,9,Democracy
Pooled,o_min,xgb_tree_d3,m068526_o_min_ord24_rk00012,24,0.4574039869892209,2.840199876515855,9,Democracy
Pooled,o_min,xgb_tree_d3,m061528_o_min_ord17_rk00014,17,0.45738672321584417,2.6601297526332566,7,Democracy
Pooled,o_min,xgb_tree_d3,m068533_o_min_ord24_rk00019,24,0.45715219291108256,2.8699100232740657,9,Democracy
Pooled,o_min,xgb_tree_d3,m067526_o_min_ord23_rk00012,23,0.45705874511760525,2.8440319350530703,9,Democracy
Pooled,o_min,xgb_tree_d3,m056524_o_min_ord12_rk00010,12,0.4570050621214249,2.6258145836939115,7,Temperature
Pooled,o_min,xgb_tree_d3,m066534_o_min_ord22_rk00020,22,0.45698290750372983,2.737872392231515,8,Democracy
Pooled,o_min,xgb_tree_d3,m067522_o_min_ord23_rk00008,23,0.4568677556997224,2.9140163035068443,9,Democracy
Pooled,o_min,xgb_tree_d3,m070524_o_min_ord26_rk00010,26,0.4567992364858692,2.8252517372886508,9,Democracy
Pooled,o_min,xgb_tree_d3,m068515_o_min_ord24_rk00001,24,0.45677463046050726,2.8699100232740657,9,Democracy
Pooled,o_min,xgb_tree_d3,m063517_o_min_ord19_rk00003,19,0.45674015027460657,2.8000446184790095,9,Democracy
Pooled,o_min,xgb_tree_d3,m069529_o_min_ord25_rk00015,25,0.4565685305966357,2.8888840705376357,9,Democracy
Pooled,o_min,xgb_tree_d3,m067518_o_min_ord23_rk00004,23,0.45656658620854207,2.9140163035068443,9,Democracy
Pooled,o_min,xgb_tree_d3,m068517_o_min_ord24_rk00003,24,0.4564789715873825,2.907268229617389,9,Democracy
Pooled,o_min,xgb_tree_d3,m056530_o_min_ord12_rk00016,12,0.4564324077547439,2.688721875540867,7,Temperature
Pooled,o_min,xgb_tree_d3,m063526_o_min_ord19_rk00012,19,0.45639382181258914,2.694781460584273,7,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m047527_o_min_ord3_rk00013,3,0.45632240333965945,0.9182958340544896,2,Democracy
Pooled,o_min,xgb_tree_d3,m065519_o_min_ord21_rk00005,21,0.45625478745401693,2.7199643047423914,8,Democracy
Pooled,o_min,xgb_tree_d3,m068516_o_min_ord24_rk00002,24,0.4562103660898805,2.907268229617389,9,Democracy
Pooled,o_min,xgb_tree_d3,m068527_o_min_ord24_rk00013,24,0.4561761531614793,2.907268229617389,9,Democracy
Pooled,o_min,xgb_tree_d3,m066515_o_min_ord22_rk00001,22,0.45616053004615276,2.9540036423298544,9,Democracy
Pooled,o_min,xgb_tree_d3,m067521_o_min_ord23_rk00007,23,0.4561577192874525,2.8927021732601896,9,Democracy
Pooled,o_min,xgb_tree_d3,m058531_o_min_ord14_rk00017,14,0.4560618306284563,2.6455933144511468,7,Temperature
Pooled,o_min,xgb_tree_d3,m055519_o_min_ord11_rk00005,11,0.4559372496857338,2.663532754804255,7,Air Pollution
Pooled,o_min,xgb_tree_d3,m053519_o_min_ord9_rk00005,9,0.45589642064919,2.2810361125534238,5,Air Pollution
Pooled,o_min,xgb_tree_d3,m067515_o_min_ord23_rk00001,23,0.4558865629569133,2.9140163035068443,9,Democracy
Pooled,o_min,xgb_tree_d3,m067520_o_min_ord23_rk00006,23,0.45566354749249804,2.9424955222917832,9,Democracy
Pooled,o_min,xgb_tree_d3,m071527_o_min_ord27_rk00013,27,0.4555490021030665,2.9024425973114867,9,Democracy
Pooled,o_min,xgb_tree_d3,m073528_o_min_ord29_rk00014,29,0.45551669877777,2.8271584782454653,9,Democracy
Pooled,o_min,xgb_tree_d3,m062519_o_min_ord18_rk00005,18,0.45551079751263013,2.683542362433231,7,Temperature
Pooled,o_min,xgb_tree_d3,m069520_o_min_ord25_rk00006,25,0.45535281585314136,2.8676013115120567,9,Democracy
Pooled,o_min,xgb_tree_d3,m068519_o_min_ord24_rk00005,24,0.45529621823072797,2.907268229617389,9,Democracy
Pooled,o_min,xgb_tree_d3,m070533_o_min_ord26_rk00019,26,0.455233941784567,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m073521_o_min_ord29_rk00007,29,0.45519056195683427,2.8271584782454653,9,Democracy
Pooled,o_min,xgb_tree_d3,m067530_o_min_ord23_rk00016,23,0.4551678427301792,2.7837353286220776,9,Democracy
Pooled,o_min,xgb_tree_d3,m060534_o_min_ord16_rk00020,16,0.45514540940150605,2.4834585933443494,7,Democracy
Pooled,o_min,xgb_tree_d3,m069515_o_min_ord25_rk00001,25,0.4551383898730552,2.8676013115120567,9,Democracy
Pooled,o_min,xgb_tree_d3,m050521_o_min_ord6_rk00007,6,0.45494931261124827,1.9182958340544893,4,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m069532_o_min_ord25_rk00018,25,0.4549000372287034,2.8888840705376357,9,Democracy
Pooled,o_min,xgb_tree_d3,m047518_o_min_ord3_rk00004,3,0.4548956189666845,0.9182958340544896,2,Democracy
Pooled,o_min,xgb_tree_d3,m063534_o_min_ord19_rk00020,19,0.4548662761069038,2.984769618706743,9,Temperature
Pooled,o_min,xgb_tree_d3,m049531_o_min_ord5_rk00017,5,0.454847758004409,1.9219280948873623,4,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m058533_o_min_ord14_rk00019,14,0.4546957527307519,2.610577243331642,7,Temperature
Pooled,o_min,xgb_tree_d3,m069533_o_min_ord25_rk00019,25,0.4546507113123863,2.8676013115120567,9,Democracy
Pooled,o_min,xgb_tree_d3,m065529_o_min_ord21_rk00015,21,0.4546400764120283,2.9463875191311275,9,Temperature
Pooled,o_min,xgb_tree_d3,m067531_o_min_ord23_rk00017,23,0.4544697082102004,2.8208985013296144,9,Democracy
Pooled,o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,19,0.45444461850502993,2.8000446184790095,9,Democracy
Pooled,o_min,xgb_tree_d3,m073516_o_min_ord29_rk00002,29,0.45433397248245844,2.900915908846073,9,Democracy
Pooled,o_min,xgb_tree_d3,m073518_o_min_ord29_rk00004,29,0.4543013936683855,2.8271584782454653,9,Democracy
Pooled,o_min,xgb_tree_d3,m056531_o_min_ord12_rk00017,12,0.45423104169969064,2.4591479170272446,6,Temperature
Pooled,o_min,xgb_tree_d3,m065528_o_min_ord21_rk00014,21,0.4542270955851243,2.9463875191311275,9,Democracy
Pooled,o_min,xgb_tree_d3,m069524_o_min_ord25_rk00010,25,0.45420886087489387,2.8888840705376357,9,Democracy
Pooled,o_min,xgb_tree_d3,m064532_o_min_ord20_rk00018,20,0.4541540845703028,2.9414460711655215,9,Democracy
Pooled,o_min,xgb_tree_d3,m059518_o_min_ord15_rk00004,15,0.4540947204436889,2.739572261986723,7,Air Pollution
Pooled,o_min,xgb_tree_d3,m065532_o_min_ord21_rk00018,21,0.45403041570079894,2.753918758180346,9,Democracy
Pooled,o_min,xgb_tree_d3,m074530_o_min_ord30_rk00016,30,0.4540035978846958,2.8770954959558153,9,Democracy
Pooled,o_min,xgb_tree_d3,m069531_o_min_ord25_rk00017,25,0.45393765424846666,2.8888840705376357,9,Democracy
Pooled,o_min,xgb_tree_d3,m056515_o_min_ord12_rk00001,12,0.45385660021628527,2.688721875540867,7,Temperature
Pooled,o_min,xgb_tree_d3,m048531_o_min_ord4_rk00017,4,0.4538098684211683,1.5,3,Air Pollution
Pooled,o_min,xgb_tree_d3,m072519_o_min_ord28_rk00005,28,0.45379361563661547,2.704003029572565,8,Democracy
Pooled,o_min,xgb_tree_d3,m052524_o_min_ord8_rk00010,8,0.4537267623275263,1.561278124459133,3,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m073519_o_min_ord29_rk00005,29,0.45371162592109926,2.8271584782454653,9,Democracy
Pooled,o_min,xgb_tree_d3,m070532_o_min_ord26_rk00018,26,0.4536999337391915,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m064521_o_min_ord20_rk00007,20,0.4536674065351707,2.739353872167201,9,Democracy
Pooled,o_min,xgb_tree_d3,m073534_o_min_ord29_rk00020,29,0.45364437189499884,2.983342099382735,10,Democracy
Pooled,o_min,xgb_tree_d3,m071528_o_min_ord27_rk00014,27,0.4536409909458442,2.815460540067162,9,Democracy
Pooled,o_min,xgb_tree_d3,m061515_o_min_ord17_rk00001,17,0.45363450468627764,2.7333716642706998,7,Air Pollution
Pooled,o_min,xgb_tree_d3,m051522_o_min_ord7_rk00008,7,0.45346156634180756,2.2359263506290326,5,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m069519_o_min_ord25_rk00005,25,0.45343494776934945,2.823465189601647,9,Democracy
Pooled,o_min,xgb_tree_d3,m072532_o_min_ord28_rk00018,28,0.45343148800189226,3.0210687638074782,10,Democracy
Pooled,o_min,xgb_tree_d3,m071519_o_min_ord27_rk00005,27,0.4533139081376113,2.815460540067162,9,Democracy
Pooled,o_min,xgb_tree_d3,m053524_o_min_ord9_rk00010,9,0.45330477514913725,2.197159723424149,5,Socioeconomic
Pooled,o_min,xgb_tree_d3,m068528_o_min_ord24_rk00014,24,0.4532991511427137,2.907268229617389,9,Democracy
Pooled,o_min,xgb_tree_d3,m062529_o_min_ord18_rk00015,18,0.45329861262498783,2.858278308418045,9,Democracy
Pooled,o_min,xgb_tree_d3,m070531_o_min_ord26_rk00017,26,0.4532756218080092,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m056525_o_min_ord12_rk00011,12,0.45326823035420905,2.688721875540867,7,Temperature
Pooled,o_min,xgb_tree_d3,m060517_o_min_ord16_rk00003,16,0.4532388261795567,2.452819531114783,6,Temperature
Pooled,o_min,xgb_tree_d3,m060515_o_min_ord16_rk00001,16,0.4532201843807512,2.7334585933443494,7,Air Pollution
Pooled,o_min,xgb_tree_d3,m063524_o_min_ord19_rk00010,19,0.45314603848408996,2.694781460584273,7,Temperature
Pooled,o_min,xgb_tree_d3,m073522_o_min_ord29_rk00008,29,0.452917148888506,2.900915908846073,9,Democracy
Pooled,o_min,xgb_tree_d3,m073526_o_min_ord29_rk00012,29,0.4527316647734676,2.8566327186686844,9,Democracy
Pooled,o_min,xgb_tree_d3,m061518_o_min_ord17_rk00004,17,0.45272161421382906,2.6312929881819,7,Temperature
Pooled,o_min,xgb_tree_d3,m051516_o_min_ord7_rk00002,7,0.4526739386430104,1.3787834934861753,3,Democracy
Pooled,o_min,xgb_tree_d3,m060521_o_min_ord16_rk00007,16,0.4526490364024205,2.6556390622295662,7,Temperature
Pooled,o_min,xgb_tree_d3,m052516_o_min_ord8_rk00002,8,0.452580294683692,2.25,5,Temperature
Pooled,o_min,xgb_tree_d3,m065534_o_min_ord21_rk00020,21,0.4525312953368896,2.7606668272315975,8,Democracy
Pooled,o_min,xgb_tree_d3,m048526_o_min_ord4_rk00012,4,0.45251100249891163,1.5,3,Air Pollution
Pooled,o_min,xgb_tree_d3,m065520_o_min_ord21_rk00006,21,0.4525079957929803,2.9463875191311275,9,Democracy
Pooled,o_min,xgb_tree_d3,m072515_o_min_ord28_rk00001,28,0.4524564646704965,2.780394654123194,8,Democracy
Pooled,o_min,xgb_tree_d3,m062518_o_min_ord18_rk00004,18,0.45239965397285564,2.4885548621928453,7,Democracy
Pooled,o_min,xgb_tree_d3,m066531_o_min_ord22_rk00017,22,0.45239179742365243,2.9540036423298544,9,Democracy
Pooled,o_min,xgb_tree_d3,m052526_o_min_ord8_rk00012,8,0.452344593461221,2.25,5,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m067517_o_min_ord23_rk00003,23,0.4522707169290401,2.9424955222917832,9,Democracy
Pooled,o_min,xgb_tree_d3,m058530_o_min_ord14_rk00016,14,0.45213686483060855,2.6455933144511468,7,Temperature
Pooled,o_min,xgb_tree_d3,m066529_o_min_ord22_rk00015,22,0.4521041153084524,2.9019469592513696,9,Democracy
Pooled,o_min,xgb_tree_d3,m071530_o_min_ord27_rk00016,27,0.4520193170574893,2.976516671385561,10,Democracy
Pooled,o_min,xgb_tree_d3,m052517_o_min_ord8_rk00003,8,0.45195993693487035,2.1556390622295662,5,Socioeconomic
Pooled,o_min,xgb_tree_d3,m058528_o_min_ord14_rk00014,14,0.45194879741621086,2.699513850319966,7,Air Pollution
Pooled,o_min,xgb_tree_d3,m068521_o_min_ord24_rk00007,24,0.45192129809293413,2.907268229617389,9,Democracy
Pooled,o_min,xgb_tree_d3,m058520_o_min_ord14_rk00006,14,0.451897379115062,2.8423709931771084,8,Temperature
Pooled,o_min,xgb_tree_d3,m056522_o_min_ord12_rk00008,12,0.4518925093967623,2.688721875540867,7,Temperature
Pooled,o_min,xgb_tree_d3,m069528_o_min_ord25_rk00014,25,0.45187919730488846,2.8676013115120567,9,Democracy
Pooled,o_min,xgb_tree_d3,m066528_o_min_ord22_rk00014,22,0.4518480058404788,2.6405219626825924,8,Democracy
Pooled,o_min,xgb_tree_d3,m073533_o_min_ord29_rk00019,29,0.4518429187728844,2.8271584782454653,9,Democracy
Pooled,o_min,xgb_tree_d3,m051523_o_min_ord7_rk00009,7,0.45175001058454456,1.9502120649147465,4,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m049520_o_min_ord5_rk00006,5,0.451583463074521,1.9219280948873623,4,Air Pollution
Pooled,o_min,xgb_tree_d3,m073525_o_min_ord29_rk00011,29,0.45149607711304507,2.900915908846073,9,Democracy
Pooled,o_min,xgb_tree_d3,m065527_o_min_ord21_rk00013,21,0.451446913613342,2.6606732334168424,7,Democracy
Pooled,o_min,xgb_tree_d3,m068524_o_min_ord24_rk00010,24,0.4512727523311135,2.907268229617389,9,Democracy
Pooled,o_min,xgb_tree_d3,m055516_o_min_ord11_rk00002,11,0.451207609750785,2.663532754804255,7,Temperature
Pooled,o_min,xgb_tree_d3,m054526_o_min_ord10_rk00012,10,0.451110840217987,2.4464393446710155,6,Air Pollution
Pooled,o_min,xgb_tree_d3,m068523_o_min_ord24_rk00009,24,0.45092704914135406,2.7509619827626763,9,Democracy
Pooled,o_min,xgb_tree_d3,m058525_o_min_ord14_rk00011,14,0.4508974673952255,2.8423709931771084,8,Temperature
Pooled,o_min,xgb_tree_d3,m051519_o_min_ord7_rk00005,7,0.4508753994373027,1.3787834934861753,3,Democracy
Pooled,o_min,xgb_tree_d3,m067534_o_min_ord23_rk00020,23,0.4508460645197836,2.8598809775139515,9,Democracy
Pooled,o_min,xgb_tree_d3,m066532_o_min_ord22_rk00018,22,0.45084175386515446,2.7155894378827394,7,Democracy
Pooled,o_min,xgb_tree_d3,m066519_o_min_ord22_rk00005,22,0.45074337336055703,2.9151512344992474,9,Temperature
Pooled,o_min,xgb_tree_d3,m058529_o_min_ord14_rk00015,14,0.45073161120031313,2.610577243331642,7,Temperature
Pooled,o_min,xgb_tree_d3,m064516_o_min_ord20_rk00002,20,0.4506834716807663,2.746439344671016,8,Democracy
Pooled,o_min,xgb_tree_d3,m057518_o_min_ord13_rk00004,13,0.45067938571128974,2.873140679513133,8,Temperature
Pooled,o_min,xgb_tree_d3,m065516_o_min_ord21_rk00002,21,0.4505896295501086,2.915195993795242,9,Democracy
Pooled,o_min,xgb_tree_d3,m071520_o_min_ord27_rk00006,27,0.450585414146643,2.815460540067162,9,Democracy
Pooled,o_min,xgb_tree_d3,m051534_o_min_ord7_rk00020,7,0.45055144403026903,2.5216406363433186,6,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m055522_o_min_ord11_rk00008,11,0.4504246471425921,2.481714572986073,6,Temperature
Pooled,o_min,xgb_tree_d3,m073529_o_min_ord29_rk00015,29,0.4503807486512633,2.900915908846073,9,Democracy
Pooled,o_min,xgb_tree_d3,m063519_o_min_ord19_rk00005,19,0.45025225850522865,2.7603136973125117,7,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m052534_o_min_ord8_rk00020,8,0.4502369072041086,2.25,5,Air Pollution
Pooled,o_min,xgb_tree_d3,m066525_o_min_ord22_rk00011,22,0.45022496244271426,2.9019469592513696,9,Democracy
Pooled,o_min,xgb_tree_d3,m069534_o_min_ord25_rk00020,25,0.45019321500572607,2.833411192621123,9,Democracy
Pooled,o_min,xgb_tree_d3,m056533_o_min_ord12_rk00019,12,0.45015444792186754,2.292481250360578,5,Temperature
Pooled,o_min,xgb_tree_d3,m067532_o_min_ord23_rk00018,23,0.4501407800510243,2.766763175336722,9,Democracy
Pooled,o_min,xgb_tree_d3,m062516_o_min_ord18_rk00002,18,0.45013175747633194,2.7107770844150676,7,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m055525_o_min_ord11_rk00011,11,0.45012663889894733,2.2998963911678914,5,Socioeconomic
Pooled,o_min,xgb_tree_d3,m052515_o_min_ord8_rk00001,8,0.45010383665353726,2.25,5,Air Pollution
Pooled,o_min,xgb_tree_d3,m051521_o_min_ord7_rk00007,7,0.4500981985508793,2.2359263506290326,5,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m065523_o_min_ord21_rk00009,21,0.45000552926935344,2.6606732334168424,7,Democracy
Pooled,o_min,xgb_tree_d3,m068522_o_min_ord24_rk00008,24,0.4499594449929647,2.8699100232740657,9,Democracy
Pooled,o_min,xgb_tree_d3,m056518_o_min_ord12_rk00004,12,0.44995786545386274,2.584962500721156,7,Temperature
Pooled,o_min,xgb_tree_d3,m072534_o_min_ord28_rk00020,28,0.4498807615213587,2.937193208607594,10,Democracy
Pooled,o_min,xgb_tree_d3,m073527_o_min_ord29_rk00013,29,0.4498465958936152,2.8961239954868447,10,Democracy
Pooled,o_min,xgb_tree_d3,m054530_o_min_ord10_rk00016,10,0.4498181953994298,2.4464393446710155,6,Temperature
Pooled,o_min,xgb_tree_d3,m068525_o_min_ord24_rk00011,24,0.44980865099940415,2.892079563925711,9,Democracy
Pooled,o_min,xgb_tree_d3,m073515_o_min_ord29_rk00001,29,0.449786668826352,2.8271584782454653,9,Democracy
Pooled,o_min,xgb_tree_d3,m064523_o_min_ord20_rk00009,20,0.4496614007284462,2.739353872167201,9,Democracy
Pooled,o_min,xgb_tree_d3,m072522_o_min_ord28_rk00008,28,0.4496230780795686,2.780394654123194,8,Democracy
Pooled,o_min,xgb_tree_d3,m070522_o_min_ord26_rk00008,26,0.4496183048628113,2.8536700092563416,9,Democracy
Pooled,o_min,xgb_tree_d3,m071517_o_min_ord27_rk00003,27,0.4495935178844308,2.815460540067162,9,Democracy
Pooled,o_min,xgb_tree_d3,m056529_o_min_ord12_rk00015,12,0.4495394649469292,2.688721875540867,7,Air Pollution
Pooled,o_min,xgb_tree_d3,m050526_o_min_ord6_rk00012,6,0.4495104734176246,1.9182958340544896,4,Precipitation/droughts
Pooled,o_min,xgb_tree_d3,m074527_o_min_ord30_rk00013,30,0.44946742967670383,2.7874302980927217,9,Democracy
Pooled,o_min,xgb_tree_d3,m073520_o_min_ord29_rk00006,29,0.4494660516060547,2.7447322877088034,8,Democracy
Pooled,o_min,xgb_tree_d3,m065518_o_min_ord21_rk00004,21,0.4492600729155416,2.753918758180346,9,Democracy
Pooled,o_min,xgb_tree_d3,m073531_o_min_ord29_rk00017,29,0.44921060193436757,2.983342099382735,10,Democracy
Pooled,o_min,xgb_tree_d3,m053515_o_min_ord9_rk00001,9,0.44908943635354537,2.197159723424149,5,Socioeconomic
Pooled,o_min,xgb_tree_d3,m061529_o_min_ord17_rk00015,17,0.44908838022854114,2.380430487800112,6,Democracy
Pooled,o_min,xgb_tree_d3,m074533_o_min_ord30_rk00019,30,0.44904022568923185,2.7874302980927217,9,Democracy
Pooled,o_min,xgb_tree_d3,m071516_o_min_ord27_rk00002,27,0.4489935253479498,2.815460540067162,9,Democracy
Pooled,o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,19,0.4489889552848838,2.694781460584273,8,Democracy
Pooled,o_min,xgb_tree_d3,m061525_o_min_ord17_rk00011,17,0.4489593006399327,2.6601297526332566,8,Democracy
Pooled,o_min,xgb_tree_d3,m067529_o_min_ord23_rk00015,23,0.4488781526445147,2.6967788068829472,8,Democracy
Pooled,o_min,xgb_tree_d3,m063516_o_min_ord19_rk00002,19,0.4488738087273656,2.8000446184790095,9,Democracy
Pooled,o_min,xgb_tree_d3,m071531_o_min_ord27_rk00017,27,0.448820339965163,2.815460540067162,9,Democracy
Pooled,o_min,xgb_tree_d3,m065521_o_min_ord21_rk00007,21,0.4487633659048086,2.851149423893032,8,Democracy
Pooled,o_min,xgb_tree_d3,m062528_o_min_ord18_rk00014,18,0.44874834109270956,2.4387439204017474,7,Democracy
Pooled,o_min,xgb_tree_d3,m050515_o_min_ord6_rk00001,6,0.4486877160906123,1.4591479170272448,3,Democracy
Pooled,o_min,xgb_tree_d3,m058532_o_min_ord14_rk00018,14,0.4486587792420973,2.270942421748537,5,Temperature
Pooled,o_min,xgb_tree_d3,m073524_o_min_ord29_rk00010,29,0.44865814280702676,2.983342099382735,10,Democracy
Pooled,o_min,xgb_tree_d3,m057515_o_min_ord13_rk00001,13,0.4486080295733007,2.6612262562697895,7,Temperature
Pooled,o_min,xgb_tree_d3,m057531_o_min_ord13_rk00017,13,0.44856860236031115,2.2954656791802917,5,Air Pollution
Pooled,o_min,xgb_tree_d3,m069517_o_min_ord25_rk00003,25,0.44850274640557475,2.8530201924480454,9,Democracy
