objective,rung,model_id,model_rank,global_oof_r2,order,variable,domain
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,Poisoning_mortality_rate,Soil and water quality
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,GINI,Socioeconomic
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,unemp,Socioeconomic
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,basic_welf_est,Democracy
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,soc_grp_equal_est,Democracy
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,jud_ind_est,Democracy
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,civic_engage_est,Democracy
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,elect_part_est,Democracy
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,direct_dem_est,Democracy
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m048521_o_min_ord4_rk00007,15,0.25949429177895467,4,PM2.5,Air Pollution
o_min,xgb_tree_d3,m048521_o_min_ord4_rk00007,15,0.25949429177895467,4,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m048521_o_min_ord4_rk00007,15,0.25949429177895467,4,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m048521_o_min_ord4_rk00007,15,0.25949429177895467,4,Electricity_demand (kWh),Socioeconomic
o_min,xgb_tree_d3,m047517_o_min_ord3_rk00003,16,0.25934016313257935,3,PM2.5,Air Pollution
