model_level,objective,candidate_id,full_r2,baseline_r2,best_single_r2
d2,o_max,m023013_o_max_ord26_rk00014,0.4470519302177818,0.4026369100629933,0.4620305233607507
d2,o_max,m024003_o_max_ord27_rk00004,0.44675154953524454,0.4026369100629933,0.4620305233607507
d2,o_max,m020005_o_max_ord23_rk00006,0.44622432599897344,0.4026369100629933,0.4620305233607507
d2,o_max,m024008_o_max_ord27_rk00009,0.4462108883665433,0.4026369100629933,0.4620305233607507
d2,o_max,m022000_o_max_ord25_rk00001,0.4454059787023763,0.4026369100629933,0.4620305233607507
d2,o_max,m027015_o_max_ord30_rk00016,0.44539006075954424,0.4026369100629933,0.4620305233607507
d2,o_max,m026015_o_max_ord29_rk00016,0.4442832046012348,0.4026369100629933,0.4620305233607507
d2,o_max,m022017_o_max_ord25_rk00018,0.44378827339838445,0.4026369100629933,0.4620305233607507
d2,o_max,m021018_o_max_ord24_rk00019,0.44362898741889056,0.4026369100629933,0.4620305233607507
d2,o_max,m025006_o_max_ord28_rk00007,0.4434603114587887,0.4026369100629933,0.4620305233607507
d2,o_max,m026014_o_max_ord29_rk00015,0.44343906379389764,0.4026369100629933,0.4620305233607507
d2,o_max,m024011_o_max_ord27_rk00012,0.4430826004222528,0.4026369100629933,0.4620305233607507
d2,o_max,m025008_o_max_ord28_rk00009,0.4428933302973219,0.4026369100629933,0.4620305233607507
d2,o_max,m023010_o_max_ord26_rk00011,0.44284927425419496,0.4026369100629933,0.4620305233607507
d2,o_max,m021001_o_max_ord24_rk00002,0.4427510962580039,0.4026369100629933,0.4620305233607507
d2,o_max,m024004_o_max_ord27_rk00005,0.4424359499405096,0.4026369100629933,0.4620305233607507
d2,o_max,m021004_o_max_ord24_rk00005,0.44222259661672647,0.4026369100629933,0.4620305233607507
d2,o_max,m000013_o_max_ord3_rk00014,0.44202031815049647,0.4026369100629933,0.4620305233607507
d2,o_max,m022015_o_max_ord25_rk00016,0.4417985652930917,0.4026369100629933,0.4620305233607507
d2,o_max,m026016_o_max_ord29_rk00017,0.4417509239920757,0.4026369100629933,0.4620305233607507
d2,o_max,m023002_o_max_ord26_rk00003,0.44155067841781703,0.4026369100629933,0.4620305233607507
d2,o_max,m021008_o_max_ord24_rk00009,0.4413474171684463,0.4026369100629933,0.4620305233607507
d2,o_max,m021009_o_max_ord24_rk00010,0.4411485759524131,0.4026369100629933,0.4620305233607507
d2,o_max,m023014_o_max_ord26_rk00015,0.4410903975607129,0.4026369100629933,0.4620305233607507
d2,o_max,m021006_o_max_ord24_rk00007,0.44089179775849086,0.4026369100629933,0.4620305233607507
d2,o_max,m000007_o_max_ord3_rk00008,0.4408474967275918,0.4026369100629933,0.4620305233607507
d2,o_max,m021007_o_max_ord24_rk00008,0.44071009402727634,0.4026369100629933,0.4620305233607507
d2,o_max,m019017_o_max_ord22_rk00018,0.439638291098833,0.4026369100629933,0.4620305233607507
d2,o_max,m023018_o_max_ord26_rk00019,0.43948937677642164,0.4026369100629933,0.4620305233607507
d2,o_max,m025012_o_max_ord28_rk00013,0.4388220948306707,0.4026369100629933,0.4620305233607507
d2,o_max,m025019_o_max_ord28_rk00020,0.43855265190491566,0.4026369100629933,0.4620305233607507
d2,o_max,m022016_o_max_ord25_rk00017,0.4384255242626185,0.4026369100629933,0.4620305233607507
d3,o_min,m070525_o_min_ord26_rk00011,0.47906894550828594,0.44412019179998563,0.4678379169351816
d3,o_min,m070530_o_min_ord26_rk00016,0.47599080275426653,0.44412019179998563,0.4678379169351816
d3,o_min,m070529_o_min_ord26_rk00015,0.47399802218251863,0.44412019179998563,0.4678379169351816
d3,o_min,m070519_o_min_ord26_rk00005,0.46820371902562774,0.44412019179998563,0.4678379169351816
d3,o_min,m049528_o_min_ord5_rk00014,0.46762988264523697,0.44412019179998563,0.4678379169351816
d3,o_min,m051533_o_min_ord7_rk00019,0.46653715688393727,0.44412019179998563,0.4678379169351816
d3,o_min,m070523_o_min_ord26_rk00009,0.4660085917643919,0.44412019179998563,0.4678379169351816
d3,o_min,m070527_o_min_ord26_rk00013,0.4654703677754852,0.44412019179998563,0.4678379169351816
d3,o_min,m070517_o_min_ord26_rk00003,0.46527111983378533,0.44412019179998563,0.4678379169351816
d3,o_min,m069525_o_min_ord25_rk00011,0.4650145908120664,0.44412019179998563,0.4678379169351816
d3,o_min,m047521_o_min_ord3_rk00007,0.4643457454344351,0.44412019179998563,0.4678379169351816
d3,o_min,m070521_o_min_ord26_rk00007,0.4634519489302974,0.44412019179998563,0.4678379169351816
d3,o_min,m070515_o_min_ord26_rk00001,0.46325708591438675,0.44412019179998563,0.4678379169351816
d3,o_min,m070534_o_min_ord26_rk00020,0.4629946305274978,0.44412019179998563,0.4678379169351816
d3,o_min,m070516_o_min_ord26_rk00002,0.46243390490364544,0.44412019179998563,0.4678379169351816
d3,o_min,m069527_o_min_ord25_rk00013,0.46239524148296196,0.44412019179998563,0.4678379169351816
d3,o_min,m065526_o_min_ord21_rk00012,0.46205840544844423,0.44412019179998563,0.4678379169351816
d3,o_min,m069523_o_min_ord25_rk00009,0.46193594576110697,0.44412019179998563,0.4678379169351816
d3,o_min,m070520_o_min_ord26_rk00006,0.4618961247402884,0.44412019179998563,0.4678379169351816
d3,o_min,m069516_o_min_ord25_rk00002,0.46168678772938276,0.44412019179998563,0.4678379169351816
d3,o_min,m069521_o_min_ord25_rk00007,0.46147268358585813,0.44412019179998563,0.4678379169351816
d3,o_min,m071526_o_min_ord27_rk00012,0.4611099403578116,0.44412019179998563,0.4678379169351816
d3,o_min,m066521_o_min_ord22_rk00007,0.4608604800365944,0.44412019179998563,0.4678379169351816
d3,o_min,m067533_o_min_ord23_rk00019,0.4603448020540062,0.44412019179998563,0.4678379169351816
d3,o_min,m071524_o_min_ord27_rk00010,0.46027127508581356,0.44412019179998563,0.4678379169351816
d3,o_min,m051515_o_min_ord7_rk00001,0.4602074769231608,0.44412019179998563,0.4678379169351816
d3,o_min,m067527_o_min_ord23_rk00013,0.4600779278869028,0.44412019179998563,0.4678379169351816
d3,o_min,m065531_o_min_ord21_rk00017,0.46005207790571,0.44412019179998563,0.4678379169351816
d3,o_min,m069526_o_min_ord25_rk00012,0.4599953425615677,0.44412019179998563,0.4678379169351816
d3,o_min,m070526_o_min_ord26_rk00012,0.45960365506561507,0.44412019179998563,0.4678379169351816
d3,o_min,m070518_o_min_ord26_rk00004,0.45944710986315207,0.44412019179998563,0.4678379169351816
d3,o_min,m068534_o_min_ord24_rk00020,0.45937976905051614,0.44412019179998563,0.4678379169351816
d3,o_min,m062525_o_min_ord18_rk00011,0.4593360826370988,0.44412019179998563,0.4678379169351816
d3,o_min,m068532_o_min_ord24_rk00018,0.4591941137543101,0.44412019179998563,0.4678379169351816
d3,o_min,m068530_o_min_ord24_rk00016,0.4590728962066539,0.44412019179998563,0.4678379169351816
d3,o_min,m047516_o_min_ord3_rk00002,0.45897667222817584,0.44412019179998563,0.4678379169351816
d3,o_min,m065515_o_min_ord21_rk00001,0.4588480501435718,0.44412019179998563,0.4678379169351816
d3,o_min,m068529_o_min_ord24_rk00015,0.45881439530073154,0.44412019179998563,0.4678379169351816
d3,o_min,m059525_o_min_ord15_rk00011,0.4586925011914188,0.44412019179998563,0.4678379169351816
d3,o_min,m049523_o_min_ord5_rk00009,0.4584363105509327,0.44412019179998563,0.4678379169351816
d3,o_min,m063530_o_min_ord19_rk00016,0.45841454139808147,0.44412019179998563,0.4678379169351816
d3,o_min,m067516_o_min_ord23_rk00002,0.45838391551493873,0.44412019179998563,0.4678379169351816
d3,o_min,m052527_o_min_ord8_rk00013,0.4580563323969967,0.44412019179998563,0.4678379169351816
d3,o_min,m067523_o_min_ord23_rk00009,0.4580463960328872,0.44412019179998563,0.4678379169351816
d3,o_min,m073517_o_min_ord29_rk00003,0.45797341463272845,0.44412019179998563,0.4678379169351816
d3,o_min,m064518_o_min_ord20_rk00004,0.45796150386235246,0.44412019179998563,0.4678379169351816
d3,o_min,m067524_o_min_ord23_rk00010,0.45792827700433203,0.44412019179998563,0.4678379169351816
d3,o_min,m065525_o_min_ord21_rk00011,0.45786993318441627,0.44412019179998563,0.4678379169351816
d3,o_min,m068518_o_min_ord24_rk00004,0.4578050805332914,0.44412019179998563,0.4678379169351816
d3,o_min,m067519_o_min_ord23_rk00005,0.4576964344993508,0.44412019179998563,0.4678379169351816
d3,o_max,m023016_o_max_ord26_rk00017,0.46835437280591896,0.44412019179998563,0.4678379169351816
d3,o_max,m023011_o_max_ord26_rk00012,0.465622613461008,0.44412019179998563,0.4678379169351816
d3,o_max,m024011_o_max_ord27_rk00012,0.46319929872946575,0.44412019179998563,0.4678379169351816
d3,o_max,m003016_o_max_ord6_rk00017,0.46298852444653327,0.44412019179998563,0.4678379169351816
d3,o_max,m024017_o_max_ord27_rk00018,0.46190738442924717,0.44412019179998563,0.4678379169351816
d3,o_max,m003009_o_max_ord6_rk00010,0.4605807529391929,0.44412019179998563,0.4678379169351816
d3,o_max,m003013_o_max_ord6_rk00014,0.46056029859704384,0.44412019179998563,0.4678379169351816
d3,o_max,m004014_o_max_ord7_rk00015,0.4600010660233138,0.44412019179998563,0.4678379169351816
d3,o_max,m022015_o_max_ord25_rk00016,0.45934137061822766,0.44412019179998563,0.4678379169351816
d3,o_max,m002011_o_max_ord5_rk00012,0.45855821097279303,0.44412019179998563,0.4678379169351816
d3,o_max,m003018_o_max_ord6_rk00019,0.45854830584348616,0.44412019179998563,0.4678379169351816
d3,o_max,m002000_o_max_ord5_rk00001,0.45827034747003315,0.44412019179998563,0.4678379169351816
d3,o_max,m003011_o_max_ord6_rk00012,0.45824140963153703,0.44412019179998563,0.4678379169351816
d3,o_max,m002001_o_max_ord5_rk00002,0.4581174671192708,0.44412019179998563,0.4678379169351816
d3,o_max,m027000_o_max_ord30_rk00001,0.45802411510018926,0.44412019179998563,0.4678379169351816
d3,o_max,m000008_o_max_ord3_rk00009,0.4578654937783011,0.44412019179998563,0.4678379169351816
d3,o_max,m002013_o_max_ord5_rk00014,0.45768562381649636,0.44412019179998563,0.4678379169351816
d3,o_max,m002005_o_max_ord5_rk00006,0.45707588072923366,0.44412019179998563,0.4678379169351816
d3,o_max,m002002_o_max_ord5_rk00003,0.45669508218617616,0.44412019179998563,0.4678379169351816
d3,o_max,m003001_o_max_ord6_rk00002,0.4566786516416549,0.44412019179998563,0.4678379169351816
d3,o_max,m017013_o_max_ord20_rk00014,0.4566458416091126,0.44412019179998563,0.4678379169351816
d3,o_max,m022011_o_max_ord25_rk00012,0.4563348946272251,0.44412019179998563,0.4678379169351816
d3,o_max,m005004_o_max_ord8_rk00005,0.4562422619962967,0.44412019179998563,0.4678379169351816
d3,o_max,m022006_o_max_ord25_rk00007,0.45616502309923956,0.44412019179998563,0.4678379169351816
d3,o_max,m022018_o_max_ord25_rk00019,0.45610266250790465,0.44412019179998563,0.4678379169351816
d3,o_max,m000019_o_max_ord3_rk00020,0.45585223680209286,0.44412019179998563,0.4678379169351816
d3,o_max,m000013_o_max_ord3_rk00014,0.4550232681528672,0.44412019179998563,0.4678379169351816
d3,o_max,m002016_o_max_ord5_rk00017,0.4548307408415193,0.44412019179998563,0.4678379169351816
d3,o_max,m026013_o_max_ord29_rk00014,0.4544947862237755,0.44412019179998563,0.4678379169351816
d3,o_max,m023004_o_max_ord26_rk00005,0.4544433510357011,0.44412019179998563,0.4678379169351816
d3,o_max,m001006_o_max_ord4_rk00007,0.4543866243813308,0.44412019179998563,0.4678379169351816
d3,o_max,m023017_o_max_ord26_rk00018,0.45436479117467543,0.44412019179998563,0.4678379169351816
d3,o_max,m024010_o_max_ord27_rk00011,0.45424671780554293,0.44412019179998563,0.4678379169351816
d3,o_max,m025004_o_max_ord28_rk00005,0.4536078567051193,0.44412019179998563,0.4678379169351816
d3,o_max,m003000_o_max_ord6_rk00001,0.45356487610863394,0.44412019179998563,0.4678379169351816
d3,o_max,m000003_o_max_ord3_rk00004,0.45351522167535807,0.44412019179998563,0.4678379169351816
d3,o_max,m000009_o_max_ord3_rk00010,0.4534455172951418,0.44412019179998563,0.4678379169351816
d3,o_max,m027015_o_max_ord30_rk00016,0.4534328070767395,0.44412019179998563,0.4678379169351816
d3,o_max,m004009_o_max_ord7_rk00010,0.4534126951405374,0.44412019179998563,0.4678379169351816
d3,o_max,m004008_o_max_ord7_rk00009,0.45277995249265945,0.44412019179998563,0.4678379169351816
d3,o_max,m000015_o_max_ord3_rk00016,0.45276054685049183,0.44412019179998563,0.4678379169351816
d3,o_max,m003010_o_max_ord6_rk00011,0.45265791975677927,0.44412019179998563,0.4678379169351816
d3,o_max,m001002_o_max_ord4_rk00003,0.4526243891201931,0.44412019179998563,0.4678379169351816
d3,o_max,m024018_o_max_ord27_rk00019,0.45243572012530664,0.44412019179998563,0.4678379169351816
d3,o_max,m006016_o_max_ord9_rk00017,0.45241747996773074,0.44412019179998563,0.4678379169351816
d3,o_max,m000007_o_max_ord3_rk00008,0.4523761004658726,0.44412019179998563,0.4678379169351816
d3,o_max,m002008_o_max_ord5_rk00009,0.4523127739852868,0.44412019179998563,0.4678379169351816
d3,o_max,m002003_o_max_ord5_rk00004,0.45225582602202397,0.44412019179998563,0.4678379169351816
d3,o_max,m003012_o_max_ord6_rk00013,0.4521531078110185,0.44412019179998563,0.4678379169351816
d3,o_max,m001004_o_max_ord4_rk00005,0.4521379851921399,0.44412019179998563,0.4678379169351816
